-1	-0.8	-0.6	-0.4	-0.2	0	0.2	0.4	0.6	0.8	1
-14.95029927124633	-9.5054282117025	-7.496238531905349	-5.61129261760514	-3.3669712133065475	-0.3018508475597933	0.9669247201987037	5.144123181929938	5.833558966941057	6.81995466296683	5.961432930447106
